99 0.507114 0.508986 -0.477523 -0.282575 0.028136
100 0.511161 0.512687 -0.474262 -0.310721 0.027628
101 0.514373 0.516572 -0.472374 -0.338882 -0.018757
102 0.516785 0.518784 -0.466698 -0.364629 -0.002307
103 0.522039 0.524321 -0.464183 -0.392314 -0.052076
104 0.525282 0.527247 -0.457610 -0.416739 -0.038681
105 0.529774 0.531278 -0.451092 -0.440899 -0.012666
106 0.534863 0.536794 -0.446628 -0.465852 -0.010490
107 0.540891 0.542658 -0.440718 -0.489970 -0.015847
108 0.544733 0.547855 -0.435916 -0.512819 0.035833
109 0.549852 0.551816 -0.425418 -0.532763 0.023428
110 0.555769 0.557914 -0.417939 -0.554352 0.003606
111 0.561584 0.563575 -0.408850 -0.574816 -0.067141
112 0.567523 0.570012 -0.400483 -0.594254 -0.019263
113 0.573393 0.575513 -0.389463 -0.612203 -0.061995
114 0.580871 0.583273 -0.380016 -0.630903 -0.019733
115 0.586322 0.589526 -0.369420 -0.647245 0.012711
116 0.593429 0.594935 -0.354449 -0.661794 -0.041092
117 0.600695 0.603544 -0.344219 -0.678713 0.012305
118 0.608803 0.611037 -0.330206 -0.692776 0.067887
119 0.614076 0.617189 -0.316278 -0.706873 -0.018538
120 0.622215 0.624777 -0.300805 -0.720431 -0.031956
121 0.629572 0.632408 -0.285347 -0.732335 0.032481
122 0.638249 0.640698 -0.268760 -0.743942 0.109353
123 0.645353 0.648008 -0.251431 -0.756201 0.043756
124 0.653674 0.656064 -0.233272 -0.768327 0.005953
125 0.662236 0.665139 -0.215162 -0.779556 0.068979
126 0.671326 0.674040 -0.195684 -0.792309 0.006627
127 0.677623 0.680020 -0.174568 -0.800664 -0.019508
128 0.686547 0.689012 -0.153772 -0.811887 -0.020768
129 0.695157 0.697563 -0.132016 -0.821990 -0.001622
130 0.702817 0.705494 -0.109556 -0.831942 -0.020009
131 0.712348 0.714673 -0.086374 -0.841474 0.052679
132 0.721073 0.724337 -0.062747 -0.853311 0.032442
133 0.730085 0.733124 -0.038130 -0.864808 -0.024820
134 0.737717 0.740414 -0.012868 -0.873037 -0.006085
135 0.748357 0.751745 0.013034 -0.886053 0.011418
136 0.756702 0.760357 0.039529 -0.895123 0.066831
137 0.764245 0.766950 0.066245 -0.903673 0.025894
138 0.772537 0.775795 0.093891 -0.913081 0.076342
139 0.780154 0.782334 0.121210 -0.919807 0.120143
140 0.789051 0.791836 0.149811 -0.932547 0.026566
141 0.796394 0.799192 0.178316 -0.943377 -0.113103
142 0.807016 0.809138 0.207336 -0.949095 0.170242
143 0.815057 0.819434 0.238496 -0.962339 0.062307
144 0.822244 0.826001 0.267267 -0.968141 0.083871
145 0.831070 0.833277 0.295695 -0.974967 0.053798
146 0.838689 0.841072 0.325502 -0.980188 0.125316
147 0.846486 0.850479 0.357322 -0.993494 -0.216967
148 0.857195 0.860855 0.388197 -0.998527 -0.063897
149 0.861161 0.865419 0.417286 -0.999917 -0.166267
150 0.872336 0.876335 0.448600 -1.004023 -0.059599
151 0.876740 0.879944 0.475461 -0.999797 -0.057312
152 0.882989 0.886946 0.505563 -0.997762 -0.011870
153 0.892149 0.895284 0.534373 -0.994076 0.110604
154 0.897430 0.899688 0.560426 -0.986769 0.026945
155 0.902723 0.906817 0.591236 -0.979227 0.134732
156 0.910431 0.912988 0.616698 -0.970899 -0.100160
157 0.915452 0.919350 0.645745 -0.957940 0.021752
158 0.923316 0.926760 0.672527 -0.944370 0.006965
159 0.930073 0.933781 0.699579 -0.928485 -0.051681
160 0.934919 0.938539 0.723925 -0.904676 0.249621
161 0.938734 0.942137 0.746414 -0.882353 -0.110534
162 0.947533 0.950704 0.772178 -0.857690 0.110558
163 0.949979 0.952452 0.790849 -0.824859 0.222065
164 0.955784 0.960968 0.820036 -0.798232 0.077002
165 0.956733 0.960973 0.835119 -0.758843 0.194273
166 0.965796 0.968985 0.855910 -0.724477 0.004643
167 0.968456 0.971549 0.872771 -0.683158 -0.110411
168 0.972552 0.974630 0.887381 -0.638761 -0.013464
169 0.973772 0.976560 0.903091 -0.592118 0.059292
170 0.977994 0.981370 0.920176 -0.544979 0.162965
171 0.976169 0.980950 0.932961 -0.493842 -0.217763
172 0.978908 0.984157 0.946296 -0.441328 0.045897
173 0.988260 0.990075 0.953585 -0.387352 0.039102
174 0.987188 0.989433 0.960924 -0.330241 -0.014167
175 0.984668 0.986922 0.964422 -0.271612 -0.174822
176 0.983886 0.988724 0.976035 -0.213523 0.086266
177 0.995571 0.999643 0.988808 -0.155834 -0.168152
178 0.987188 0.989435 0.977564 -0.094698 -0.339135
179 0.974955 0.982282 0.981833 -0.040347 0.351091
