97 0.261966 0.438178 -0.122461 0.135582 -0.097339
98 0.277911 0.463279 0.305754 -0.182983 0.172114
99 0.257530 0.423802 -0.010082 0.064029 0.212116
100 0.281203 0.468307 0.064696 0.151511 0.014531
101 0.255863 0.428868 -0.098887 0.177786 -0.108558
102 0.241732 0.466956 -0.445018 0.330321 -0.249879
103 0.232612 0.340804 0.285588 -0.011971 -0.093916
104 0.250948 0.369338 0.353934 -0.163006 -0.420705
105 0.250851 0.409156 0.496222 -0.116387 0.088163
106 0.245284 0.375781 0.372367 -0.140994 0.016722
107 0.234160 0.380328 0.122856 0.256501 0.064605
108 0.234198 0.361662 0.568799 0.063924 0.024224
109 0.212612 0.334471 0.157770 0.012244 0.057831
110 0.214404 0.328618 0.506243 -0.051919 -0.046044
111 0.209691 0.322354 0.201980 0.058616 -0.411551
112 0.197008 0.300211 -0.010753 0.039260 -0.219062
113 0.202487 0.327496 0.212850 0.095689 -0.079774
114 0.202718 0.297209 0.350585 0.017125 -0.100027
115 0.191686 0.285974 0.159279 0.123061 -0.167472
116 0.191954 0.284826 0.209448 -0.308179 -0.050035
117 0.186752 0.258946 0.217937 0.061578 -0.114757
118 0.188959 0.310853 1.000000 -0.508902 0.227128
119 0.167299 0.272545 0.635734 -0.302240 0.081326
120 0.157125 0.272770 0.201072 0.178310 -0.153545
121 0.171734 0.257505 0.724700 -0.063614 -0.008097
122 0.184286 0.260962 0.393500 -0.026950 0.060286
123 0.150091 0.221846 0.453048 -0.248339 -0.218330
124 0.162787 0.224562 0.581609 -0.336481 -0.106800
125 0.164788 0.235999 0.394179 0.235065 0.030377
126 0.143995 0.221433 0.239898 0.052932 -0.420313
127 0.165492 0.237979 0.769302 -0.184594 -0.014425
128 0.148427 0.216015 0.639317 -0.194484 0.150309
129 0.126687 0.184593 0.352899 -0.086248 -0.044570
130 0.152223 0.244008 0.688447 -0.164600 -0.023049
131 0.135436 0.189655 0.522699 -0.033366 -0.027225
132 0.128150 0.173278 0.342475 0.128281 -0.045522
133 0.135328 0.180063 0.593367 -0.175191 0.111420
134 0.140496 0.192570 0.665961 -0.013366 0.017712
135 0.133049 0.161523 0.610308 -0.206208 0.161262
136 0.118244 0.153809 0.340952 -0.127231 -0.214418
137 0.112002 0.101889 0.257253 0.014461 -0.036531
138 0.111726 0.155990 0.656056 -0.275129 0.077604
139 0.122809 0.140693 0.550664 -0.153124 0.054509
140 0.110600 0.114322 0.447652 -0.176451 -0.032994
141 0.103812 0.133466 0.459512 -0.038123 -0.049365
142 0.094063 0.085864 0.423386 -0.088562 0.189643
143 0.110708 0.109601 0.347785 -0.002441 0.187488
144 0.099313 0.085132 0.279977 0.029323 -0.119319
145 0.098209 0.094292 0.153222 -0.085268 -0.259381
146 0.104489 0.078508 -0.001680 -0.061354 -0.209058
147 0.082214 0.093648 0.293757 0.081665 -0.058562
148 0.090805 0.053042 0.269889 -0.039729 0.120968
149 0.080588 0.072453 0.335169 -0.133238 0.040042
150 0.077247 0.062989 0.158032 -0.051053 -0.213853
151 0.072004 0.074129 0.260306 0.055514 0.003843
152 0.068206 0.043506 0.171296 -0.082995 -0.045781
153 0.066917 0.054950 0.232025 0.020792 -0.034292
154 0.069355 0.032973 0.206340 -0.085301 0.151987
155 0.075946 0.036454 0.127087 -0.055335 0.012468
156 0.067699 0.064268 0.311748 -0.065237 0.045085
157 0.057716 0.035124 0.043401 -0.001337 -0.043511
158 0.059148 0.043880 0.147811 -0.000671 -0.108161
159 0.053724 0.019968 0.079045 -0.088845 0.052488
160 0.055139 0.022333 0.015602 -0.032580 0.089541
161 0.065740 0.031738 0.118130 -0.091927 0.011270
162 0.058488 0.026966 0.079153 -0.021326 -0.017715
163 0.059045 0.021484 0.163544 0.003715 0.056890
164 0.052038 0.010362 0.142150 -0.002160 0.088499
165 0.045740 0.016641 0.069772 -0.021896 -0.056415
166 0.043802 0.012096 0.030856 -0.074126 0.004629
167 0.069920 0.029705 0.216562 -0.081845 -0.061207
168 0.045134 0.006364 0.040551 -0.013415 0.017548
169 0.051622 0.010079 -0.001513 0.013013 -0.024852
170 0.056998 0.009406 -0.001038 0.004755 -0.062589
171 0.049809 0.005634 0.060778 -0.007252 -0.029073
172 0.031336 0.005804 -0.055403 0.033169 -0.025862
173 0.054197 0.004493 0.033509 -0.014852 -0.060646
174 0.046942 0.005931 0.012725 0.003360 -0.000218
175 0.052131 0.006146 0.060515 -0.023047 0.006392
176 0.046899 0.002581 -0.001839 -0.000790 0.018526
177 0.075015 0.005673 -0.002031 0.009674 -0.003477
178 0.046875 0.002890 0.031270 0.000604 0.024943
179 0.000000 1.916997 -0.524144 -0.497813 0.470648
